target,placement_day,cancellation_day,distance_(km),placement_hours,placement_minutes,placement_seconds,cancellation_hours,cancellation_minutes,cancellation_seconds,personal_or_business_Personal,personal_or_business_nan,vehicle_type_Standard Bike,vehicle_type_nan,standard_or_express_Standard,standard_or_express_nan,platform_android,platform_desktop,platform_ios,platform_peer_web,platform_nan,cancelled_by_Staff,cancelled_by_nan,scheduled_Scheduled,scheduled_nan,placement_day_freq_encode,cancellation_day_freq_encode,placement_hours_freq_encode,placement_minutes_freq_encode,placement_seconds_freq_encode,cancellation_hours_freq_encode,cancellation_minutes_freq_encode,cancellation_seconds_freq_encode
1.0,3,3,14,13,22,11,13,26,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1245,1193,670,116,137,631,100,111
2.0,3,3,14,13,17,15,13,18,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,670,120,104,631,114,103
0.0,3,3,19,8,39,7,8,39,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,328,100,100,240,97,112
0.0,3,3,4,13,20,20,13,25,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,670,118,122,631,123,96
3.0,3,3,9,11,18,39,11,20,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,700,104,119,613,114,142
2.0,3,3,20,12,33,26,12,35,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,114,129,658,100,100
3.0,3,3,0,13,25,11,13,29,37,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,670,85,137,631,133,92
3.0,3,3,17,13,32,40,15,30,45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,670,109,96,718,103,103
0.0,3,3,20,12,26,9,12,30,59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,101,118,658,103,118
3.0,3,3,7,12,2,34,13,1,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,686,103,100,631,108,89
0.0,3,3,11,12,54,21,13,4,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,686,132,100,631,89,100
5.0,3,3,17,8,11,15,9,17,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,328,119,104,421,109,100
1.0,3,3,22,9,36,25,9,43,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,464,98,96,421,102,101
3.0,3,3,0,6,31,1,8,54,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,51,112,113,240,109,89
0.0,3,3,11,10,24,47,10,25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,633,121,104,532,123,103
3.0,3,3,0,6,31,0,10,2,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,51,112,115,532,109,92
3.0,3,3,0,11,0,35,11,3,55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,700,126,116,613,110,84
1.0,3,3,36,10,8,6,10,35,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,633,109,125,532,100,101
0.0,3,3,13,12,15,32,13,42,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,686,114,111,631,93,96
1.0,3,3,20,10,57,0,11,25,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,633,99,115,613,123,103
3.0,3,3,18,17,51,32,20,14,16,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1193,345,113,111,90,113,101
3.0,3,3,5,16,58,20,17,57,37,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,572,107,122,436,101,92
3.0,3,3,0,18,35,58,19,50,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,229,106,116,182,128,102
3.0,3,4,0,21,46,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1388,68,114,125,333,411,205
0.0,3,3,9,16,26,42,16,42,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,101,103,662,93,94
2.0,3,3,18,17,39,29,17,45,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,345,100,111,436,122,103
3.0,3,3,4,17,2,46,17,57,45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,345,103,96,436,101,103
0.0,3,3,18,17,46,53,17,49,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,345,114,92,436,110,103
3.0,3,3,4,15,5,56,19,18,54,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,748,93,95,182,114,98
0.0,3,3,5,15,39,18,16,3,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,748,100,122,662,110,112
0.0,3,3,19,18,0,55,18,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,229,126,110,277,89,89
1.0,3,3,11,17,27,3,18,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,345,102,102,277,411,115
3.0,3,4,4,21,44,56,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1388,68,114,95,333,411,205
1.0,3,3,7,16,1,58,16,2,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,572,112,116,662,109,142
1.0,3,3,7,16,24,14,16,44,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,572,121,108,662,123,118
0.0,3,3,3,15,23,29,17,28,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,748,115,111,436,111,124
3.0,3,3,0,18,35,58,19,37,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,229,106,116,182,97,99
0.0,3,3,7,17,2,7,17,20,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,345,103,100,436,114,94
3.0,3,4,0,21,38,59,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1388,68,98,97,333,411,151
1.0,3,3,7,14,56,1,15,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,123,113,718,411,111
1.0,3,3,9,16,21,34,16,51,49,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1245,1193,572,97,100,662,114,142
0.0,3,3,6,16,32,49,16,43,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,572,109,108,662,102,113
2.0,3,3,9,16,19,31,16,21,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,94,122,662,86,118
0.0,3,3,6,16,24,57,16,32,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,572,121,115,662,103,90
2.0,3,3,18,17,50,17,17,50,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,345,128,112,436,128,132
3.0,3,3,0,15,45,5,16,48,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,748,119,136,662,103,114
1.0,3,3,9,14,35,37,14,51,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,106,100,622,114,103
3.0,3,3,23,15,27,5,15,30,35,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,748,102,136,718,103,94
1.0,3,3,6,16,20,25,16,34,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,118,96,662,84,118
3.0,3,4,9,16,47,26,7,40,38,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1245,1388,572,122,129,96,113,103
3.0,3,3,19,17,55,56,20,14,24,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1193,345,101,95,90,113,115
0.0,3,3,8,19,41,9,19,41,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,133,103,118,182,108,102
3.0,3,3,0,18,7,18,19,50,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,229,106,122,182,128,100
0.0,3,3,19,16,49,59,16,51,56,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,572,120,97,662,114,132
2.0,3,3,10,15,9,41,15,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,748,108,104,718,90,108
1.0,3,3,0,16,42,16,16,42,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,101,101,662,93,118
3.0,3,4,13,15,32,26,13,22,57,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1245,1388,748,109,129,631,125,111
3.0,3,4,0,21,46,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1388,68,114,108,333,411,205
3.0,3,4,17,16,51,50,7,39,37,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1245,1388,572,113,116,96,97,92
1.0,3,3,5,15,44,6,15,45,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,748,114,125,718,122,108
3.0,3,3,6,15,53,43,18,44,17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,748,117,108,277,123,128
0.0,3,3,7,17,7,31,17,31,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,345,106,122,436,92,118
2.0,3,3,9,16,35,25,16,38,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,106,96,662,112,118
0.0,3,3,9,8,26,47,8,35,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,328,101,104,240,100,95
0.0,3,3,7,8,7,4,8,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,328,106,120,240,102,118
1.0,3,3,11,6,40,17,7,51,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,51,105,112,96,114,94
3.0,3,3,40,7,44,13,8,57,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,127,114,125,240,101,110
0.0,3,3,7,7,41,35,8,2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,127,103,116,240,109,108
1.0,3,3,9,6,54,42,6,55,16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,51,132,103,15,99,101
0.0,3,3,16,14,18,5,14,19,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,679,104,136,622,109,110
3.0,3,3,6,10,35,19,12,32,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,633,106,98,658,103,116
3.0,3,3,6,12,51,50,15,16,52,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,686,113,116,718,90,100
0.0,3,3,7,14,14,46,15,33,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,101,96,718,112,103
3.0,3,3,6,15,22,5,18,46,17,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1245,1193,748,116,136,277,105,128
4.0,3,4,8,11,30,53,7,3,46,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1388,700,126,92,96,110,103
0.0,3,3,21,19,15,42,19,17,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,133,114,103,182,109,113
1.0,3,3,2,14,28,54,14,29,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,679,113,125,622,133,103
0.0,3,3,9,21,1,20,21,23,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,68,112,122,56,120,84
5.0,3,3,25,18,40,59,18,45,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,229,105,97,277,122,102
5.0,3,3,9,11,40,34,12,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,700,105,100,658,110,103
2.0,3,3,37,9,31,12,9,35,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,464,112,104,421,100,102
0.0,3,3,5,16,32,28,16,33,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,572,109,86,662,112,102
3.0,3,3,9,14,37,30,17,28,31,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1193,679,115,102,436,111,114
3.0,3,4,16,13,54,49,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1245,1388,670,132,108,333,411,205
0.0,3,3,14,10,21,31,10,24,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,633,97,122,532,108,96
3.0,3,3,16,14,56,43,16,38,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,679,123,108,662,112,112
2.0,3,3,9,10,48,45,10,48,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,633,124,124,532,103,100
0.0,3,3,5,16,25,49,16,28,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,85,108,662,111,101
0.0,3,3,6,9,30,1,9,44,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,126,113,421,123,114
3.0,3,3,14,15,16,42,15,47,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,748,99,103,718,102,94
3.0,3,3,21,14,30,13,14,37,19,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,679,126,125,622,97,102
0.0,3,3,5,11,51,36,12,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,700,113,107,658,109,89
2.0,3,3,25,18,37,27,18,37,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,229,115,112,277,97,104
0.0,3,3,14,19,37,38,19,49,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,133,115,137,182,110,116
0.0,3,3,4,12,12,40,12,13,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,686,95,96,658,97,111
4.0,3,3,7,13,47,29,14,2,38,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1193,670,122,111,622,109,103
2.0,3,3,4,17,4,39,18,35,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,345,112,119,277,100,100
0.0,3,3,6,9,53,17,9,58,16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,117,112,421,118,101
1.0,3,3,11,10,19,11,10,32,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,633,94,137,532,103,94
3.0,3,3,19,14,21,38,16,49,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,679,97,137,662,110,95
1.0,3,3,14,12,39,21,14,36,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,100,100,622,94,118
2.0,3,3,4,17,15,30,18,35,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,345,114,102,277,100,116
2.0,3,3,19,10,49,27,11,9,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,633,120,112,613,100,112
2.0,3,3,22,10,19,19,10,19,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,633,94,98,532,109,118
2.0,3,3,8,10,10,31,10,59,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,633,118,122,532,100,112
0.0,3,3,15,13,34,27,14,37,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,670,102,112,622,97,92
5.0,3,3,14,15,28,3,16,40,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,748,113,102,662,113,96
0.0,3,3,5,10,22,20,11,43,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,633,116,122,613,102,92
3.0,3,4,8,19,33,52,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1245,1388,133,114,95,333,411,205
0.0,3,3,3,15,10,38,15,41,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,748,118,137,718,108,111
6.0,3,3,8,9,18,18,9,28,51,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1245,1193,464,104,122,421,111,110
2.0,3,3,22,13,17,11,13,51,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,120,137,631,114,132
0.0,3,3,14,9,4,36,10,16,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,112,107,532,90,113
0.0,3,3,5,18,26,47,18,40,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,229,101,104,277,113,110
3.0,3,3,6,13,15,20,15,1,53,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,670,114,122,718,108,94
0.0,3,3,5,12,2,48,12,17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,103,104,658,109,151
2.0,3,3,19,14,12,13,14,15,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,95,125,622,89,132
0.0,3,3,6,9,45,3,9,52,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,119,102,421,97,103
0.0,3,3,9,11,30,55,16,8,36,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1245,1193,700,126,110,662,102,122
4.0,3,3,18,11,28,59,16,53,19,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,700,113,97,662,87,102
0.0,3,3,18,15,48,45,15,58,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,748,124,124,718,118,102
0.0,3,3,21,19,21,42,19,23,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,133,97,103,182,120,100
5.0,3,3,7,13,50,43,14,45,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,670,128,108,622,122,103
0.0,3,3,8,12,56,28,13,1,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,123,86,631,108,111
2.0,3,3,17,14,18,43,14,19,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,104,108,622,109,103
2.0,3,3,16,13,5,59,13,42,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,670,93,97,631,93,94
2.0,3,3,9,12,40,3,12,40,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,686,105,102,658,113,113
0.0,3,3,11,11,28,10,11,33,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,700,113,127,613,112,94
0.0,3,3,11,12,37,15,12,58,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,115,104,658,118,100
2.0,3,3,15,12,35,37,12,38,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,106,100,658,112,114
1.0,3,3,65,8,54,25,8,55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,328,132,96,240,99,103
3.0,3,4,8,16,50,21,8,58,18,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1388,572,128,100,240,118,111
0.0,3,3,4,11,50,39,13,27,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,700,128,119,631,97,103
0.0,3,3,9,13,22,3,13,38,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,670,116,102,631,112,92
4.0,3,3,19,12,55,6,13,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,686,101,125,631,97,205
0.0,3,3,7,14,24,22,16,49,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,121,108,662,110,111
2.0,3,3,15,13,14,58,14,17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,101,116,622,109,132
2.0,3,3,10,10,22,12,10,28,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,633,116,104,532,111,132
2.0,3,3,14,13,4,42,13,5,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,670,112,103,631,107,94
0.0,3,3,8,18,50,2,19,33,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1245,1193,229,128,119,182,112,95
0.0,3,3,5,11,40,16,11,50,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,700,105,101,613,128,96
1.0,3,3,16,12,52,36,13,34,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,686,116,107,631,84,120
1.0,3,3,2,14,24,32,14,51,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,679,121,111,622,114,118
2.0,3,3,58,20,39,45,20,41,47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1245,1193,80,100,124,90,108,96
0.0,3,3,11,15,36,10,15,36,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,748,98,127,718,94,103
5.0,3,3,12,15,46,33,16,16,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,748,114,112,662,90,111
2.0,3,0,3,9,54,37,19,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,917,464,132,100,182,411,112
0.0,3,3,12,12,53,32,13,5,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,686,117,111,631,107,128
0.0,3,3,8,11,43,55,13,25,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,700,112,110,631,123,118
5.0,3,3,9,16,48,13,16,49,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,572,124,125,662,110,103
2.0,3,3,6,15,4,32,15,5,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,748,112,111,718,107,132
5.0,3,3,25,18,11,9,18,34,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,229,119,118,277,84,96
3.0,3,3,5,15,37,56,17,32,55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,748,115,95,436,103,84
3.0,3,4,8,10,28,11,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1388,633,113,137,333,411,151
5.0,3,3,21,11,53,51,12,51,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,700,117,107,658,114,104
5.0,3,3,4,12,20,4,12,22,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,686,118,120,658,125,94
0.0,3,3,11,12,57,28,14,7,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,686,99,86,622,109,100
1.0,3,3,6,11,12,14,11,14,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,700,95,108,613,113,118
0.0,3,3,7,14,47,28,15,33,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,679,122,86,718,112,122
4.0,3,3,0,16,56,34,17,44,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,572,123,100,436,123,103
0.0,3,3,12,14,13,9,14,14,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,679,118,118,622,113,92
0.0,3,4,7,15,33,12,11,24,57,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1245,1388,748,114,104,613,108,111
5.0,3,3,14,15,7,42,15,8,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,748,106,103,718,102,111
1.0,3,3,25,9,54,24,10,35,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1245,1193,464,132,92,532,100,100
0.0,3,3,4,13,14,37,14,18,41,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1245,1193,670,101,100,622,114,101
3.0,3,4,17,14,39,5,8,7,24,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1388,679,100,136,240,109,115
1.0,3,3,9,16,2,31,17,30,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,103,122,436,103,102
3.0,3,3,8,17,46,40,18,11,51,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,345,114,96,277,107,110
0.0,3,3,11,9,31,54,9,38,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,464,112,125,421,112,101
1.0,3,3,9,16,25,0,16,40,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,572,85,115,662,113,102
0.0,3,3,4,14,22,14,14,42,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,679,116,108,622,93,132
0.0,3,3,4,12,6,55,12,12,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,1193,686,113,110,658,106,103
4.0,3,3,25,10,38,35,12,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,633,98,116,658,110,205
1.0,3,3,13,13,7,10,17,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,106,127,436,107,89
0.0,3,3,12,13,13,17,13,27,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,670,118,112,631,97,108
2.0,3,3,28,17,21,31,17,26,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,345,97,122,436,100,92
3.0,3,4,20,15,26,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1388,748,101,92,333,411,205
3.0,3,4,14,19,51,27,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1245,1388,133,113,112,333,411,205
0.0,3,3,4,13,30,18,13,46,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,126,122,631,105,103
5.0,3,3,5,16,45,21,17,46,16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,572,119,100,436,105,101
5.0,3,3,8,15,58,9,16,11,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,748,107,118,662,107,110
0.0,3,3,3,15,42,41,16,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,748,101,104,662,109,205
3.0,3,3,0,13,53,26,14,34,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1245,1193,670,117,129,622,84,115
5.0,3,3,14,9,6,6,9,48,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,113,125,421,103,118
4.0,3,3,12,12,4,21,12,45,53,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,686,112,100,658,122,94
1.0,3,3,4,12,0,5,12,6,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,686,126,136,658,107,118
3.0,3,3,8,14,54,13,17,42,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1245,1193,679,132,125,436,93,103
5.0,3,3,18,11,13,11,11,19,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1245,1193,700,118,137,613,109,132
0.0,3,3,14,13,49,44,14,27,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,120,121,622,97,142
3.0,3,3,13,16,18,19,16,33,18,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1245,1193,572,104,98,662,112,111
1.0,3,3,6,12,42,5,14,48,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,686,101,136,622,103,94
5.0,3,3,8,12,43,14,13,41,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1245,1193,686,112,108,631,108,96
6.0,3,3,6,14,58,39,16,6,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1245,1193,679,107,119,662,107,113
0.0,3,3,14,13,17,30,13,27,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245,1193,670,120,102,631,97,94
5.0,3,3,8,9,24,53,9,26,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1245,1193,464,121,92,421,100,115
